data,linha,sigla,estacao,fluxo,ano
2025-07-22,1-AZUL,PSE,Sé,14500,2025
2025-07-23,1-AZUL,PSE,Sé,13900,2025
2025-07-24,1-AZUL,PSE,Sé,14300,2025
2025-07-25,1-AZUL,PSE,Sé,13700,2025
2025-07-26,1-AZUL,PSE,Sé,8300,2025
2025-07-27,1-AZUL,PSE,Sé,3500,2025
2025-07-28,1-AZUL,PSE,Sé,13300,2025
2025-07-29,1-AZUL,PSE,Sé,14500,2025
2025-07-30,1-AZUL,PSE,Sé,13700,2025
2025-07-31,1-AZUL,PSE,Sé,13800,2025
2025-08-01,1-AZUL,PSE,Sé,14400,2025
2025-08-02,1-AZUL,PSE,Sé,8400,2025
2025-08-03,1-AZUL,PSE,Sé,3500,2025
2025-08-04,1-AZUL,PSE,Sé,14500,2025
2025-08-05,1-AZUL,PSE,Sé,14900,2025
2025-08-06,1-AZUL,PSE,Sé,14800,2025
2025-08-07,1-AZUL,PSE,Sé,15300,2025
2025-08-08,1-AZUL,PSE,Sé,14700,2025
2025-08-09,1-AZUL,PSE,Sé,8900,2025
2025-08-10,1-AZUL,PSE,Sé,3000,2025
2025-08-11,1-AZUL,PSE,Sé,13800,2025
2025-08-12,1-AZUL,PSE,Sé,14500,2025
2025-08-13,1-AZUL,PSE,Sé,14600,2025
2025-08-14,1-AZUL,PSE,Sé,16000,2025
2025-08-15,1-AZUL,PSE,Sé,14900,2025
2025-08-16,1-AZUL,PSE,Sé,8800,2025
2025-08-17,1-AZUL,PSE,Sé,3700,2025
2025-08-18,1-AZUL,PSE,Sé,14600,2025
2025-08-19,1-AZUL,PSE,Sé,15100,2025
2025-08-20,1-AZUL,PSE,Sé,15400,2025
2025-08-21,1-AZUL,PSE,Sé,15500,2025
2025-08-22,1-AZUL,PSE,Sé,14300,2025
2025-08-23,1-AZUL,PSE,Sé,8300,2025
2025-08-24,1-AZUL,PSE,Sé,3400,2025
2025-08-25,1-AZUL,PSE,Sé,14100,2025
2025-08-26,1-AZUL,PSE,Sé,14900,2025
2025-08-27,1-AZUL,PSE,Sé,14800,2025
2025-08-28,1-AZUL,PSE,Sé,15000,2025
2025-08-29,1-AZUL,PSE,Sé,15100,2025
2025-08-30,1-AZUL,PSE,Sé,9000,2025
2025-08-31,1-AZUL,PSE,Sé,3700,2025
2025-09-01,1-AZUL,PSE,Sé,14800,2025
2025-09-02,1-AZUL,PSE,Sé,15200,2025
2025-09-03,1-AZUL,PSE,Sé,15100,2025
2025-09-04,1-AZUL,PSE,Sé,15100,2025
2025-09-05,1-AZUL,PSE,Sé,15200,2025
2025-09-06,1-AZUL,PSE,Sé,9000,2025
2025-09-07,1-AZUL,PSE,Sé,3600,2025
2025-09-08,1-AZUL,PSE,Sé,15200,2025
2025-09-09,1-AZUL,PSE,Sé,15200,2025
2025-09-10,1-AZUL,PSE,Sé,15400,2025
2025-09-11,1-AZUL,PSE,Sé,15200,2025
2025-09-12,1-AZUL,PSE,Sé,14800,2025
2025-09-13,1-AZUL,PSE,Sé,8800,2025
2025-09-14,1-AZUL,PSE,Sé,3700,2025
2025-09-15,1-AZUL,PSE,Sé,14900,2025
2025-09-16,1-AZUL,PSE,Sé,15000,2025
2025-09-17,1-AZUL,PSE,Sé,15300,2025
2025-09-18,1-AZUL,PSE,Sé,15100,2025
2025-09-19,1-AZUL,PSE,Sé,15000,2025
2025-09-20,1-AZUL,PSE,Sé,8700,2025
2025-09-21,1-AZUL,PSE,Sé,3600,2025
2025-09-22,1-AZUL,PSE,Sé,13300,2025
2025-09-23,1-AZUL,PSE,Sé,15100,2025
2025-09-24,1-AZUL,PSE,Sé,15100,2025
2025-09-25,1-AZUL,PSE,Sé,14800,2025
2025-09-26,1-AZUL,PSE,Sé,14600,2025
2025-09-27,1-AZUL,PSE,Sé,8700,2025
2025-09-28,1-AZUL,PSE,Sé,3700,2025
2025-09-29,1-AZUL,PSE,Sé,14900,2025
2025-09-30,1-AZUL,PSE,Sé,16200,2025
2025-10-01,1-AZUL,PSE,Sé,15400,2025
2025-10-02,1-AZUL,PSE,Sé,15100,2025
2025-10-03,1-AZUL,PSE,Sé,15300,2025
2025-10-04,1-AZUL,PSE,Sé,9100,2025
2025-10-05,1-AZUL,PSE,Sé,3600,2025
2025-10-06,1-AZUL,PSE,Sé,15400,2025
2025-10-07,1-AZUL,PSE,Sé,15800,2025
2025-10-08,1-AZUL,PSE,Sé,15600,2025
2025-10-09,1-AZUL,PSE,Sé,15500,2025
2025-10-10,1-AZUL,PSE,Sé,14700,2025
2025-10-11,1-AZUL,PSE,Sé,8700,2025
2025-10-12,1-AZUL,PSE,Sé,3700,2025
2025-10-13,1-AZUL,PSE,Sé,14700,2025
2025-10-14,1-AZUL,PSE,Sé,15400,2025
2025-10-15,1-AZUL,PSE,Sé,15900,2025
2025-10-16,1-AZUL,PSE,Sé,15300,2025
2025-10-17,1-AZUL,PSE,Sé,15500,2025
2025-10-18,1-AZUL,PSE,Sé,8000,2025
2025-10-19,1-AZUL,PSE,Sé,3300,2025
2025-10-20,1-AZUL,PSE,Sé,14800,2025
2025-10-21,1-AZUL,PSE,Sé,15300,2025
2025-10-22,1-AZUL,PSE,Sé,15500,2025
2025-10-23,1-AZUL,PSE,Sé,15500,2025
2025-10-24,1-AZUL,PSE,Sé,15100,2025
2025-10-25,1-AZUL,PSE,Sé,9300,2025
2025-10-26,1-AZUL,PSE,Sé,3900,2025
2025-10-27,1-AZUL,PSE,Sé,12300,2025
2025-10-28,1-AZUL,PSE,Sé,14400,2025
2025-10-29,1-AZUL,PSE,Sé,14700,2025
2025-10-30,1-AZUL,PSE,Sé,14800,2025
2025-10-31,1-AZUL,PSE,Sé,14500,2025
2025-11-01,1-AZUL,PSE,Sé,8900,2025
2025-11-02,1-AZUL,PSE,Sé,2900,2025
2025-11-03,1-AZUL,PSE,Sé,15300,2025
2025-11-04,1-AZUL,PSE,Sé,15300,2025
2025-11-05,1-AZUL,PSE,Sé,15400,2025
2025-11-06,1-AZUL,PSE,Sé,15300,2025
2025-11-07,1-AZUL,PSE,Sé,15500,2025
2025-11-08,1-AZUL,PSE,Sé,8100,2025
2025-11-09,1-AZUL,PSE,Sé,4000,2025
2025-11-10,1-AZUL,PSE,Sé,15600,2025
2025-11-11,1-AZUL,PSE,Sé,15700,2025
2025-11-12,1-AZUL,PSE,Sé,15700,2025
2025-11-13,1-AZUL,PSE,Sé,15400,2025
2025-11-14,1-AZUL,PSE,Sé,15400,2025
2025-11-15,1-AZUL,PSE,Sé,6400,2025
2025-11-16,1-AZUL,PSE,Sé,4000,2025
2025-11-17,1-AZUL,PSE,Sé,15300,2025
2025-11-18,1-AZUL,PSE,Sé,15800,2025
2025-11-19,1-AZUL,PSE,Sé,16300,2025
2025-11-20,1-AZUL,PSE,Sé,5100,2025
2025-11-21,1-AZUL,PSE,Sé,12000,2025
2025-11-22,1-AZUL,PSE,Sé,9000,2025
2025-11-23,1-AZUL,PSE,Sé,3900,2025
2025-11-24,1-AZUL,PSE,Sé,15600,2025
2025-11-25,1-AZUL,PSE,Sé,16000,2025
2025-11-26,1-AZUL,PSE,Sé,16200,2025
2025-11-27,1-AZUL,PSE,Sé,16300,2025
2025-11-28,1-AZUL,PSE,Sé,16000,2025
2025-11-29,1-AZUL,PSE,Sé,10100,2025
2025-11-30,1-AZUL,PSE,Sé,4300,2025
2025-12-01,1-AZUL,PSE,Sé,15800,2025
2025-12-02,1-AZUL,PSE,Sé,16300,2025
2025-12-03,1-AZUL,PSE,Sé,16400,2025
2025-12-04,1-AZUL,PSE,Sé,16400,2025
2025-12-05,1-AZUL,PSE,Sé,16800,2025
2025-12-06,1-AZUL,PSE,Sé,12200,2025
2025-12-07,1-AZUL,PSE,Sé,6000,2025
2025-12-08,1-AZUL,PSE,Sé,15000,2025
2025-12-09,1-AZUL,PSE,Sé,16800,2025
2025-12-10,1-AZUL,PSE,Sé,16100,2025
2025-12-11,1-AZUL,PSE,Sé,16300,2025
2025-12-12,1-AZUL,PSE,Sé,15700,2025
2025-12-13,1-AZUL,PSE,Sé,9800,2025
2025-12-14,1-AZUL,PSE,Sé,4600,2025
2025-12-15,1-AZUL,PSE,Sé,16000,2025
2025-12-16,1-AZUL,PSE,Sé,15300,2025
2025-12-17,1-AZUL,PSE,Sé,15200,2025
2025-12-18,1-AZUL,PSE,Sé,15000,2025
2025-12-19,1-AZUL,PSE,Sé,15300,2025
2025-12-20,1-AZUL,PSE,Sé,11200,2025
2025-12-21,1-AZUL,PSE,Sé,5400,2025
2025-12-22,1-AZUL,PSE,Sé,13300,2025
2025-12-23,1-AZUL,PSE,Sé,12700,2025
2025-12-24,1-AZUL,PSE,Sé,6100,2025
2025-12-25,1-AZUL,PSE,Sé,2500,2025
2025-12-26,1-AZUL,PSE,Sé,8900,2025
2025-12-27,1-AZUL,PSE,Sé,6600,2025
2025-12-28,1-AZUL,PSE,Sé,3900,2025
2025-12-29,1-AZUL,PSE,Sé,10300,2025
2025-12-30,1-AZUL,PSE,Sé,9700,2025
2025-12-31,1-AZUL,PSE,Sé,4800,2025
2025-01-01,1-AZUL,BTO,São Bento,2900,2025
2025-01-02,1-AZUL,BTO,São Bento,34000,2025
2025-01-03,1-AZUL,BTO,São Bento,40200,2025
2025-01-04,1-AZUL,BTO,São Bento,28000,2025
2025-01-05,1-AZUL,BTO,São Bento,5700,2025
2025-01-06,1-AZUL,BTO,São Bento,49200,2025
2025-01-07,1-AZUL,BTO,São Bento,48900,2025
2025-01-08,1-AZUL,BTO,São Bento,50800,2025
2025-01-09,1-AZUL,BTO,São Bento,50800,2025
2025-01-10,1-AZUL,BTO,São Bento,50500,2025
2025-01-11,1-AZUL,BTO,São Bento,35400,2025
2025-01-12,1-AZUL,BTO,São Bento,7800,2025
2025-01-13,1-AZUL,BTO,São Bento,51100,2025
2025-01-14,1-AZUL,BTO,São Bento,50500,2025
2025-01-15,1-AZUL,BTO,São Bento,50600,2025
2025-01-16,1-AZUL,BTO,São Bento,50000,2025
2025-01-17,1-AZUL,BTO,São Bento,48000,2025
2025-01-18,1-AZUL,BTO,São Bento,34400,2025
2025-01-19,1-AZUL,BTO,São Bento,7000,2025
2025-01-20,1-AZUL,BTO,São Bento,49600,2025
2025-01-21,1-AZUL,BTO,São Bento,51500,2025
2025-01-22,1-AZUL,BTO,São Bento,49700,2025
2025-01-23,1-AZUL,BTO,São Bento,49300,2025
2025-01-24,1-AZUL,BTO,São Bento,48400,2025
2025-01-25,1-AZUL,BTO,São Bento,22100,2025
2025-01-26,1-AZUL,BTO,São Bento,6100,2025
2025-01-27,1-AZUL,BTO,São Bento,44100,2025
2025-01-28,1-AZUL,BTO,São Bento,48100,2025
2025-01-29,1-AZUL,BTO,São Bento,45400,2025
2025-01-30,1-AZUL,BTO,São Bento,46600,2025
2025-01-31,1-AZUL,BTO,São Bento,48500,2025
2025-02-01,1-AZUL,BTO,São Bento,31800,2025
2025-02-02,1-AZUL,BTO,São Bento,6100,2025
2025-02-03,1-AZUL,BTO,São Bento,46900,2025
2025-02-04,1-AZUL,BTO,São Bento,49500,2025
2025-02-05,1-AZUL,BTO,São Bento,49100,2025
2025-02-06,1-AZUL,BTO,São Bento,50300,2025
2025-02-07,1-AZUL,BTO,São Bento,49600,2025
2025-02-08,1-AZUL,BTO,São Bento,39000,2025
2025-02-09,1-AZUL,BTO,São Bento,7000,2025
2025-02-10,1-AZUL,BTO,São Bento,49700,2025
2025-02-11,1-AZUL,BTO,São Bento,50300,2025
2025-02-12,1-AZUL,BTO,São Bento,49900,2025
2025-02-13,1-AZUL,BTO,São Bento,49000,2025
2025-02-14,1-AZUL,BTO,São Bento,49100,2025
2025-02-15,1-AZUL,BTO,São Bento,31800,2025
2025-02-16,1-AZUL,BTO,São Bento,6900,2025
2025-02-17,1-AZUL,BTO,São Bento,49700,2025
2025-02-18,1-AZUL,BTO,São Bento,48800,2025
2025-02-19,1-AZUL,BTO,São Bento,50100,2025
2025-02-20,1-AZUL,BTO,São Bento,50900,2025
2025-02-21,1-AZUL,BTO,São Bento,51100,2025
2025-02-22,1-AZUL,BTO,São Bento,37200,2025
2025-02-23,1-AZUL,BTO,São Bento,8000,2025
2025-02-24,1-AZUL,BTO,São Bento,50600,2025
2025-02-25,1-AZUL,BTO,São Bento,54500,2025
2025-02-26,1-AZUL,BTO,São Bento,51900,2025
2025-02-27,1-AZUL,BTO,São Bento,52100,2025
2025-02-28,1-AZUL,BTO,São Bento,52900,2025
2025-03-01,1-AZUL,BTO,São Bento,34200,2025
2025-03-02,1-AZUL,BTO,São Bento,9600,2025
2025-03-03,1-AZUL,BTO,São Bento,24500,2025
2025-03-04,1-AZUL,BTO,São Bento,10400,2025
2025-03-05,1-AZUL,BTO,São Bento,37200,2025
2025-03-06,1-AZUL,BTO,São Bento,51800,2025
2025-03-07,1-AZUL,BTO,São Bento,52800,2025
2025-03-08,1-AZUL,BTO,São Bento,36500,2025
2025-03-09,1-AZUL,BTO,São Bento,10400,2025
2025-03-10,1-AZUL,BTO,São Bento,50400,2025
2025-03-11,1-AZUL,BTO,São Bento,50400,2025
2025-03-12,1-AZUL,BTO,São Bento,49700,2025
2025-03-13,1-AZUL,BTO,São Bento,49400,2025
2025-03-14,1-AZUL,BTO,São Bento,49800,2025
2025-03-15,1-AZUL,BTO,São Bento,34300,2025
2025-03-16,1-AZUL,BTO,São Bento,6300,2025
2025-03-17,1-AZUL,BTO,São Bento,49400,2025
2025-03-18,1-AZUL,BTO,São Bento,50300,2025
2025-03-19,1-AZUL,BTO,São Bento,48800,2025
2025-03-20,1-AZUL,BTO,São Bento,51000,2025
2025-03-21,1-AZUL,BTO,São Bento,51000,2025
2025-03-22,1-AZUL,BTO,São Bento,34800,2025
2025-03-23,1-AZUL,BTO,São Bento,6700,2025
2025-03-24,1-AZUL,BTO,São Bento,47400,2025
2025-03-25,1-AZUL,BTO,São Bento,50000,2025
2025-03-26,1-AZUL,BTO,São Bento,48400,2025
2025-03-27,1-AZUL,BTO,São Bento,51000,2025
2025-03-28,1-AZUL,BTO,São Bento,49700,2025
2025-03-29,1-AZUL,BTO,São Bento,33700,2025
2025-03-30,1-AZUL,BTO,São Bento,7100,2025
2025-03-31,1-AZUL,BTO,São Bento,49600,2025
2025-04-01,1-AZUL,BTO,São Bento,49400,2025
2025-04-02,1-AZUL,BTO,São Bento,51200,2025
2025-04-03,1-AZUL,BTO,São Bento,48500,2025
2025-04-04,1-AZUL,BTO,São Bento,50200,2025
2025-04-05,1-AZUL,BTO,São Bento,37800,2025
2025-04-06,1-AZUL,BTO,São Bento,7300,2025
2025-04-07,1-AZUL,BTO,São Bento,53000,2025
2025-04-08,1-AZUL,BTO,São Bento,53300,2025
2025-04-09,1-AZUL,BTO,São Bento,51700,2025
2025-04-10,1-AZUL,BTO,São Bento,48600,2025
2025-04-11,1-AZUL,BTO,São Bento,52400,2025
2025-04-12,1-AZUL,BTO,São Bento,37000,2025
2025-04-13,1-AZUL,BTO,São Bento,7100,2025
2025-04-14,1-AZUL,BTO,São Bento,50800,2025
2025-04-15,1-AZUL,BTO,São Bento,54200,2025
2025-04-16,1-AZUL,BTO,São Bento,53500,2025
2025-04-17,1-AZUL,BTO,São Bento,53900,2025
2025-04-18,1-AZUL,BTO,São Bento,8800,2025
2025-04-19,1-AZUL,BTO,São Bento,35500,2025
2025-04-20,1-AZUL,BTO,São Bento,6200,2025
2025-04-21,1-AZUL,BTO,São Bento,11100,2025
2025-04-22,1-AZUL,BTO,São Bento,50400,2025
2025-04-23,1-AZUL,BTO,São Bento,53300,2025
2025-04-24,1-AZUL,BTO,São Bento,50900,2025
2025-04-25,1-AZUL,BTO,São Bento,47100,2025
2025-04-26,1-AZUL,BTO,São Bento,31800,2025
2025-04-27,1-AZUL,BTO,São Bento,6300,2025
2025-04-28,1-AZUL,BTO,São Bento,49700,2025
2025-04-29,1-AZUL,BTO,São Bento,49400,2025
2025-04-30,1-AZUL,BTO,São Bento,53300,2025
2025-05-01,1-AZUL,BTO,São Bento,10400,2025
2025-05-02,1-AZUL,BTO,São Bento,51900,2025
2025-05-03,1-AZUL,BTO,São Bento,35900,2025
2025-05-04,1-AZUL,BTO,São Bento,7100,2025
2025-05-05,1-AZUL,BTO,São Bento,52600,2025
2025-05-06,1-AZUL,BTO,São Bento,52300,2025
2025-05-07,1-AZUL,BTO,São Bento,53100,2025
2025-05-08,1-AZUL,BTO,São Bento,53600,2025
2025-05-09,1-AZUL,BTO,São Bento,53600,2025
2025-05-10,1-AZUL,BTO,São Bento,35100,2025
2025-05-11,1-AZUL,BTO,São Bento,5000,2025
2025-05-12,1-AZUL,BTO,São Bento,49500,2025
2025-05-13,1-AZUL,BTO,São Bento,50000,2025
2025-05-14,1-AZUL,BTO,São Bento,51900,2025
2025-05-15,1-AZUL,BTO,São Bento,52100,2025
2025-05-16,1-AZUL,BTO,São Bento,51400,2025
2025-05-17,1-AZUL,BTO,São Bento,35800,2025
2025-05-18,1-AZUL,BTO,São Bento,8400,2025
2025-05-19,1-AZUL,BTO,São Bento,49700,2025
2025-05-20,1-AZUL,BTO,São Bento,50800,2025
2025-05-21,1-AZUL,BTO,São Bento,51500,2025
2025-05-22,1-AZUL,BTO,São Bento,48900,2025
2025-05-23,1-AZUL,BTO,São Bento,49700,2025
2025-05-24,1-AZUL,BTO,São Bento,40400,2025
2025-05-25,1-AZUL,BTO,São Bento,25000,2025
2025-05-26,1-AZUL,BTO,São Bento,48800,2025
2025-05-27,1-AZUL,BTO,São Bento,48400,2025
2025-05-28,1-AZUL,BTO,São Bento,50000,2025
2025-05-29,1-AZUL,BTO,São Bento,46600,2025
2025-05-30,1-AZUL,BTO,São Bento,50700,2025
2025-05-31,1-AZUL,BTO,São Bento,34000,2025
2025-06-01,1-AZUL,BTO,São Bento,6700,2025
2025-06-02,1-AZUL,BTO,São Bento,50900,2025
2025-06-03,1-AZUL,BTO,São Bento,49500,2025
2025-06-04,1-AZUL,BTO,São Bento,52700,2025
2025-06-05,1-AZUL,BTO,São Bento,52500,2025
2025-06-06,1-AZUL,BTO,São Bento,52600,2025
2025-06-07,1-AZUL,BTO,São Bento,40100,2025
2025-06-08,1-AZUL,BTO,São Bento,7300,2025
2025-06-09,1-AZUL,BTO,São Bento,49600,2025
2025-06-10,1-AZUL,BTO,São Bento,53100,2025
2025-06-11,1-AZUL,BTO,São Bento,52300,2025
2025-06-12,1-AZUL,BTO,São Bento,51900,2025
2025-06-13,1-AZUL,BTO,São Bento,51900,2025
2025-06-14,1-AZUL,BTO,São Bento,34700,2025
2025-06-15,1-AZUL,BTO,São Bento,6900,2025
2025-06-16,1-AZUL,BTO,São Bento,51400,2025
2025-06-17,1-AZUL,BTO,São Bento,52400,2025
2025-06-18,1-AZUL,BTO,São Bento,51000,2025
2025-06-19,1-AZUL,BTO,São Bento,15600,2025
2025-06-20,1-AZUL,BTO,São Bento,52100,2025
2025-06-21,1-AZUL,BTO,São Bento,32800,2025
2025-06-22,1-AZUL,BTO,São Bento,7800,2025
2025-06-23,1-AZUL,BTO,São Bento,48400,2025
2025-06-24,1-AZUL,BTO,São Bento,47700,2025
2025-06-25,1-AZUL,BTO,São Bento,48200,2025
2025-06-26,1-AZUL,BTO,São Bento,49800,2025
2025-06-27,1-AZUL,BTO,São Bento,46200,2025
2025-06-28,1-AZUL,BTO,São Bento,31400,2025
2025-06-29,1-AZUL,BTO,São Bento,6800,2025
2025-06-30,1-AZUL,BTO,São Bento,49300,2025
2025-07-01,1-AZUL,BTO,São Bento,48200,2025
2025-07-02,1-AZUL,BTO,São Bento,46500,2025
2025-07-03,1-AZUL,BTO,São Bento,47700,2025
2025-07-04,1-AZUL,BTO,São Bento,50900,2025
2025-07-05,1-AZUL,BTO,São Bento,36200,2025
2025-07-06,1-AZUL,BTO,São Bento,7100,2025
2025-07-07,1-AZUL,BTO,São Bento,52600,2025
2025-07-08,1-AZUL,BTO,São Bento,54600,2025
2025-07-09,1-AZUL,BTO,São Bento,18800,2025
2025-07-10,1-AZUL,BTO,São Bento,51500,2025
2025-07-11,1-AZUL,BTO,São Bento,53100,2025
2025-07-12,1-AZUL,BTO,São Bento,32100,2025
2025-07-13,1-AZUL,BTO,São Bento,8300,2025
2025-07-14,1-AZUL,BTO,São Bento,51100,2025
2025-07-15,1-AZUL,BTO,São Bento,51900,2025
2025-07-16,1-AZUL,BTO,São Bento,49600,2025
2025-07-17,1-AZUL,BTO,São Bento,51500,2025
2025-07-18,1-AZUL,BTO,São Bento,50300,2025
2025-07-19,1-AZUL,BTO,São Bento,34500,2025
2025-07-20,1-AZUL,BTO,São Bento,7000,2025
2025-07-21,1-AZUL,BTO,São Bento,50200,2025
2025-07-22,1-AZUL,BTO,São Bento,49900,2025
2025-07-23,1-AZUL,BTO,São Bento,48400,2025
2025-07-24,1-AZUL,BTO,São Bento,46400,2025
2025-07-25,1-AZUL,BTO,São Bento,45900,2025
2025-07-26,1-AZUL,BTO,São Bento,30700,2025
2025-07-27,1-AZUL,BTO,São Bento,7100,2025
2025-07-28,1-AZUL,BTO,São Bento,44500,2025
2025-07-29,1-AZUL,BTO,São Bento,45900,2025
2025-07-30,1-AZUL,BTO,São Bento,45700,2025
2025-07-31,1-AZUL,BTO,São Bento,47400,2025
2025-08-01,1-AZUL,BTO,São Bento,44700,2025
2025-08-02,1-AZUL,BTO,São Bento,32600,2025
2025-08-03,1-AZUL,BTO,São Bento,7100,2025
2025-08-04,1-AZUL,BTO,São Bento,47700,2025
2025-08-05,1-AZUL,BTO,São Bento,47300,2025
2025-08-06,1-AZUL,BTO,São Bento,48000,2025
2025-08-07,1-AZUL,BTO,São Bento,49000,2025
2025-08-08,1-AZUL,BTO,São Bento,49500,2025
2025-08-09,1-AZUL,BTO,São Bento,34400,2025
2025-08-10,1-AZUL,BTO,São Bento,5400,2025
2025-08-11,1-AZUL,BTO,São Bento,46500,2025
2025-08-12,1-AZUL,BTO,São Bento,46700,2025
2025-08-13,1-AZUL,BTO,São Bento,48600,2025
2025-08-14,1-AZUL,BTO,São Bento,48700,2025
2025-08-15,1-AZUL,BTO,São Bento,48500,2025
2025-08-16,1-AZUL,BTO,São Bento,34100,2025
2025-08-17,1-AZUL,BTO,São Bento,6700,2025
2025-08-18,1-AZUL,BTO,São Bento,47000,2025
2025-08-19,1-AZUL,BTO,São Bento,47200,2025
2025-08-20,1-AZUL,BTO,São Bento,51200,2025
2025-08-21,1-AZUL,BTO,São Bento,47900,2025
2025-08-22,1-AZUL,BTO,São Bento,48600,2025
2025-08-23,1-AZUL,BTO,São Bento,30500,2025
2025-08-24,1-AZUL,BTO,São Bento,7600,2025
2025-08-25,1-AZUL,BTO,São Bento,46400,2025
2025-08-26,1-AZUL,BTO,São Bento,47000,2025
2025-08-27,1-AZUL,BTO,São Bento,46200,2025
2025-08-28,1-AZUL,BTO,São Bento,47300,2025
2025-08-29,1-AZUL,BTO,São Bento,47000,2025
2025-08-30,1-AZUL,BTO,São Bento,35800,2025
2025-08-31,1-AZUL,BTO,São Bento,7200,2025
2025-09-01,1-AZUL,BTO,São Bento,48200,2025
2025-09-02,1-AZUL,BTO,São Bento,48800,2025
2025-09-03,1-AZUL,BTO,São Bento,49100,2025
2025-09-04,1-AZUL,BTO,São Bento,49800,2025
2025-09-05,1-AZUL,BTO,São Bento,51800,2025
2025-09-06,1-AZUL,BTO,São Bento,37500,2025
2025-09-07,1-AZUL,BTO,São Bento,7200,2025
2025-09-08,1-AZUL,BTO,São Bento,51300,2025
2025-09-09,1-AZUL,BTO,São Bento,49200,2025
2025-09-10,1-AZUL,BTO,São Bento,49400,2025
2025-09-11,1-AZUL,BTO,São Bento,49900,2025
2025-09-12,1-AZUL,BTO,São Bento,49000,2025
2025-09-13,1-AZUL,BTO,São Bento,34800,2025
2025-09-14,1-AZUL,BTO,São Bento,6800,2025
2025-09-15,1-AZUL,BTO,São Bento,49400,2025
2025-09-16,1-AZUL,BTO,São Bento,48100,2025
2025-09-17,1-AZUL,BTO,São Bento,48900,2025
2025-09-18,1-AZUL,BTO,São Bento,48200,2025
2025-09-19,1-AZUL,BTO,São Bento,49500,2025
2025-09-20,1-AZUL,BTO,São Bento,33700,2025
2025-09-21,1-AZUL,BTO,São Bento,7500,2025
2025-09-22,1-AZUL,BTO,São Bento,40200,2025
2025-09-23,1-AZUL,BTO,São Bento,47000,2025
2025-09-24,1-AZUL,BTO,São Bento,48000,2025
2025-09-25,1-AZUL,BTO,São Bento,47600,2025
2025-09-26,1-AZUL,BTO,São Bento,47600,2025
2025-09-27,1-AZUL,BTO,São Bento,32500,2025
2025-09-28,1-AZUL,BTO,São Bento,8000,2025
2025-09-29,1-AZUL,BTO,São Bento,48600,2025
2025-09-30,1-AZUL,BTO,São Bento,49700,2025
2025-10-01,1-AZUL,BTO,São Bento,49300,2025
2025-10-02,1-AZUL,BTO,São Bento,49600,2025
2025-10-03,1-AZUL,BTO,São Bento,51000,2025
2025-10-04,1-AZUL,BTO,São Bento,41100,2025
2025-10-05,1-AZUL,BTO,São Bento,10500,2025
2025-10-06,1-AZUL,BTO,São Bento,51800,2025
2025-10-07,1-AZUL,BTO,São Bento,52300,2025
2025-10-08,1-AZUL,BTO,São Bento,51900,2025
2025-10-09,1-AZUL,BTO,São Bento,52300,2025
2025-10-10,1-AZUL,BTO,São Bento,49400,2025
2025-10-11,1-AZUL,BTO,São Bento,40200,2025
2025-10-12,1-AZUL,BTO,São Bento,8400,2025
2025-10-13,1-AZUL,BTO,São Bento,50700,2025
2025-10-14,1-AZUL,BTO,São Bento,51500,2025
2025-10-15,1-AZUL,BTO,São Bento,55300,2025
2025-10-16,1-AZUL,BTO,São Bento,51600,2025
2025-10-17,1-AZUL,BTO,São Bento,51500,2025
2025-10-18,1-AZUL,BTO,São Bento,32000,2025
2025-10-19,1-AZUL,BTO,São Bento,6300,2025
2025-10-20,1-AZUL,BTO,São Bento,50200,2025
2025-10-21,1-AZUL,BTO,São Bento,50000,2025
2025-10-22,1-AZUL,BTO,São Bento,50700,2025
2025-10-23,1-AZUL,BTO,São Bento,51200,2025
2025-10-24,1-AZUL,BTO,São Bento,51900,2025
2025-10-25,1-AZUL,BTO,São Bento,36200,2025
2025-10-26,1-AZUL,BTO,São Bento,7000,2025
2025-10-27,1-AZUL,BTO,São Bento,46500,2025
2025-10-28,1-AZUL,BTO,São Bento,47800,2025
2025-10-29,1-AZUL,BTO,São Bento,47900,2025
2025-10-30,1-AZUL,BTO,São Bento,50400,2025
2025-10-31,1-AZUL,BTO,São Bento,50100,2025
2025-11-01,1-AZUL,BTO,São Bento,36700,2025
2025-11-02,1-AZUL,BTO,São Bento,5600,2025
2025-11-03,1-AZUL,BTO,São Bento,51100,2025
2025-11-04,1-AZUL,BTO,São Bento,51300,2025
2025-11-05,1-AZUL,BTO,São Bento,50600,2025
2025-11-06,1-AZUL,BTO,São Bento,53400,2025
2025-11-07,1-AZUL,BTO,São Bento,55500,2025
2025-11-08,1-AZUL,BTO,São Bento,36500,2025
2025-11-09,1-AZUL,BTO,São Bento,9700,2025
2025-11-10,1-AZUL,BTO,São Bento,55200,2025
2025-11-11,1-AZUL,BTO,São Bento,54100,2025
2025-11-12,1-AZUL,BTO,São Bento,53400,2025
2025-11-13,1-AZUL,BTO,São Bento,52600,2025
2025-11-14,1-AZUL,BTO,São Bento,54300,2025
2025-11-15,1-AZUL,BTO,São Bento,35500,2025
2025-11-16,1-AZUL,BTO,São Bento,8900,2025
2025-11-17,1-AZUL,BTO,São Bento,51500,2025
2025-11-18,1-AZUL,BTO,São Bento,52000,2025
2025-11-19,1-AZUL,BTO,São Bento,56800,2025
2025-11-20,1-AZUL,BTO,São Bento,22200,2025
